age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
42.0,14.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
60.0,9.0,42.124650359153755,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
50.99999999999999,15.0,59.99999999999999,Self-emp-inc,status_Married-civ-spouse,Prof-specialty,Male,>50K
20.0,14.0,25.000000000000004,Private,status_Never-married,Exec-managerial,Male,<=50K
35.0,13.135163843631744,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
42.99999999999999,9.0,39.795017600059516,State-gov,status_Married-spouse-absent,Exec-managerial,Female,<=50K
37.00000000000001,15.0,45.0,Private,status_Married-civ-spouse,Sales,Male,>50K
42.0,10.699733257293701,40.0,Private,status_Married-spouse-absent,Craft-repair,Male,<=50K
34.0,9.0,38.0,Private,status_Divorced,Craft-repair,Male,<=50K
50.99999999999999,13.0,45.206227898597724,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
46.0,13.0,25.000000000000004,Local-gov,status_Divorced,Prof-specialty,Female,>50K
46.0,10.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
23.0,6.433340072631836,20.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
27.0,7.888381242752075,40.0,Local-gov,status_Never-married,Transport-moving,Female,<=50K
36.0,9.0,40.0,Private,status_Divorced,Craft-repair,Male,<=50K
54.00000000000001,16.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
28.0,10.72729742527008,35.0,Private,status_Never-married,Tech-support,Female,<=50K
56.0,11.161904692649841,45.199200868606574,Private,status_Married-civ-spouse,Sales,Male,>50K
30.0,13.0,49.004585862159736,Self-emp-not-inc,status_Never-married,Sales,Male,<=50K
24.0,9.0,59.99999999999999,Private,status_Never-married,Craft-repair,Male,<=50K
30.0,9.0,85.0,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
68.0,11.612007975578308,40.0,Private,status_Married-civ-spouse,Sales,Male,>50K
24.0,8.609856128692627,41.352284550666816,Self-emp-not-inc,status_Never-married,Craft-repair,Male,<=50K
31.0,10.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
33.0,10.0,40.0,Private,status_Divorced,Adm-clerical,Female,<=50K
56.0,9.0,59.99999999999999,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
50.0,13.0,40.0,Federal-gov,status_Married-civ-spouse,Exec-managerial,Male,<=50K
34.0,9.0,35.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
35.0,13.0,40.6715738773346,Private,status_Divorced,Other-service,Female,<=50K
19.0,9.306806683540344,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
25.0,9.0,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
34.0,10.0,42.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
42.99999999999999,10.0,20.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
28.0,12.216864883899689,24.0,Private,status_Married-civ-spouse,Prof-specialty,Female,>50K
27.0,10.0,50.00000000000001,Private,status_Never-married,Adm-clerical,Female,<=50K
25.0,10.0,32.847633123397834,Private,status_Never-married,Prof-specialty,Female,<=50K
21.0,6.0,40.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
24.0,11.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
34.0,10.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
52.0,16.0,46.094846367836006,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
44.0,13.0,56.666758894920356,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
50.0,15.0,41.37144386768342,State-gov,status_Married-civ-spouse,Exec-managerial,Male,>50K
21.0,10.0,50.00000000000001,Private,status_Never-married,Transport-moving,Male,<=50K
46.99999999999999,8.41142451763153,40.0,Private,status_Married-civ-spouse,Other-service,Female,<=50K
48.0,14.0,55.0,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
24.0,9.679201900959015,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
42.0,12.237443685531616,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
22.0,9.0,40.0,Private,status_Never-married,Other-service,Female,<=50K
45.00000000000001,13.0,55.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
45.00000000000001,5.0,32.55999511480332,Private,status_Never-married,Other-service,Female,<=50K
27.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
24.0,10.0,20.0,Private,status_Never-married,Sales,Female,<=50K
19.0,10.0,10.0,Private,status_Never-married,Prof-specialty,Male,<=50K
31.0,13.0,35.0,Private,status_Married-civ-spouse,Prof-specialty,Female,<=50K
33.0,14.0,40.0,Private,status_Never-married,Exec-managerial,Male,>50K
36.0,13.0,32.0,Private,status_Never-married,Adm-clerical,Female,<=50K
31.0,13.0,59.99999999999999,Self-emp-not-inc,status_Divorced,Craft-repair,Male,<=50K
54.99999999999999,12.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
44.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
60.0,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
49.00000000000001,9.0,45.0,Self-emp-inc,status_Separated,Other-service,Male,<=50K
21.0,8.953400611877441,29.999999999999996,Private,status_Never-married,Tech-support,Female,<=50K
30.0,13.0,40.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
35.0,10.0,70.0,Private,status_Divorced,Exec-managerial,Female,<=50K
33.0,9.0,70.0,Private,status_Divorced,Protective-serv,Male,<=50K
22.0,9.521831333637238,40.0,Private,status_Divorced,Machine-op-inspct,Female,<=50K
35.0,13.0,32.82145261764527,Private,status_Never-married,Sales,Female,>50K
25.0,13.0,41.327231407165534,Private,status_Never-married,Tech-support,Male,<=50K
45.00000000000001,10.347705841064453,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
23.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
42.0,9.0,29.999999999999996,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
53.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
49.00000000000001,9.0,40.0,State-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
20.0,9.0,29.999999999999996,Private,status_Never-married,Machine-op-inspct,Female,<=50K
74.00000000000001,10.0,46.08047103881837,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
58.00000000000001,8.339025884866714,20.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
56.0,9.266196250915527,40.473911643028266,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
40.0,7.0,29.514756023883823,Private,status_Divorced,Other-service,Female,<=50K
45.00000000000001,13.0,50.00000000000001,Self-emp-not-inc,status_Divorced,Exec-managerial,Male,<=50K
29.0,13.0,40.0,State-gov,status_Never-married,Craft-repair,Male,<=50K
25.0,7.0,32.0,Private,status_Never-married,Other-service,Female,<=50K
38.99999999999999,13.0,34.99056768417359,Private,status_Married-civ-spouse,Sales,Male,<=50K
29.0,9.99064838886261,40.0,Private,status_Never-married,Other-service,Male,<=50K
50.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,13.0,40.0,Private,status_Widowed,Craft-repair,Female,<=50K
48.0,10.0,40.0,Local-gov,status_Married-civ-spouse,Exec-managerial,Female,>50K
53.00000000000001,9.0,72.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
40.0,10.0,41.777653515338905,Private,status_Separated,Exec-managerial,Male,<=50K
24.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
26.0,10.0,40.0,Private,status_Married-AF-spouse,Protective-serv,Male,<=50K
27.0,11.0,36.0,Private,status_Never-married,Prof-specialty,Female,<=50K
33.0,7.0,36.28305637836457,Self-emp-not-inc,status_Divorced,Handlers-cleaners,Male,<=50K
35.0,9.0,39.56764382123948,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
41.00000000000001,10.0,40.80963778495789,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
25.0,8.597119212150574,40.0,Private,status_Never-married,Sales,Female,<=50K
41.00000000000001,10.0,40.0,Private,status_Separated,Craft-repair,Male,<=50K
20.0,10.0,20.0,Private,status_Never-married,Sales,Female,<=50K
52.0,13.0,40.0,Private,status_Married-spouse-absent,Other-service,Female,<=50K
36.0,9.0,35.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
49.00000000000001,10.0,29.999999999999996,Self-emp-not-inc,status_Widowed,Craft-repair,Female,<=50K
58.99999999999999,12.0,40.0,Self-emp-not-inc,status_Divorced,Tech-support,Male,<=50K
37.00000000000001,10.0,50.00000000000001,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
38.99999999999999,9.0,50.00000000000001,Private,status_Married-civ-spouse,Adm-clerical,Female,<=50K
29.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
19.0,9.0,40.0,Private,status_Never-married,Other-service,Female,<=50K
42.0,13.0,45.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
58.99999999999999,13.0,50.00000000000001,Self-emp-not-inc,status_Widowed,Prof-specialty,Female,>50K
41.00000000000001,2.0,40.0,Private,status_Married-spouse-absent,Farming-fishing,Male,<=50K
27.0,9.477149307727814,37.0,Private,status_Never-married,Exec-managerial,Female,<=50K
38.0,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Transport-moving,Male,>50K
52.0,10.0,90.0,Self-emp-inc,status_Married-civ-spouse,Sales,Male,>50K
33.0,10.147911667823792,35.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
62.00000000000001,10.0,35.57394260168076,Self-emp-not-inc,status_Divorced,Sales,Male,<=50K
62.99999999999999,13.0,40.0,Private,status_Married-civ-spouse,Sales,Male,>50K
35.0,15.0,55.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
24.0,13.0,43.56239354610444,Federal-gov,status_Never-married,Prof-specialty,Male,<=50K
49.00000000000001,10.0,50.00000000000001,Federal-gov,status_Divorced,Exec-managerial,Female,<=50K
35.0,14.0,48.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
28.0,13.0,47.39700818061829,Private,status_Never-married,Prof-specialty,Male,<=50K
18.0,10.0,9.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
35.0,9.838420510292053,55.0,Private,status_Never-married,Sales,Male,<=50K
36.0,9.73725563287735,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
21.0,10.0,40.0,Private,status_Never-married,Exec-managerial,Female,<=50K
21.0,5.0,50.00000000000001,Private,status_Never-married,Other-service,Female,<=50K
36.0,9.0,40.0,Private,status_Never-married,Sales,Female,<=50K
50.0,9.0,59.99999999999999,Private,status_Separated,Prof-specialty,Female,<=50K
46.99999999999999,7.0,40.0,Private,status_Divorced,Other-service,Female,<=50K
42.99999999999999,12.0,40.0,Private,status_Divorced,Craft-repair,Male,<=50K
40.0,15.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
45.00000000000001,9.0,40.0,Private,status_Divorced,Adm-clerical,Female,<=50K
45.00000000000001,13.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
25.0,7.974628567695618,40.0,Private,status_Never-married,Priv-house-serv,Female,<=50K
58.00000000000001,9.134949505329132,25.000000000000004,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
42.99999999999999,9.0,40.0,Federal-gov,status_Married-civ-spouse,Farming-fishing,Male,>50K
42.99999999999999,7.0,55.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
40.0,14.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
35.0,9.593502640724182,35.0,Private,status_Never-married,Craft-repair,Male,<=50K
58.99999999999999,9.0,40.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
26.0,10.159970879554749,40.0,Private,status_Never-married,Handlers-cleaners,Female,<=50K
48.0,10.0,40.0,Private,status_Divorced,Handlers-cleaners,Male,<=50K
32.0,10.447569847106934,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
61.00000000000001,10.223653674125671,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
49.00000000000001,14.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
48.0,9.0,35.44850456714631,Private,status_Divorced,Adm-clerical,Female,<=50K
46.0,10.0,43.032112717628486,Private,status_Divorced,Exec-managerial,Female,<=50K
46.0,4.0,46.92602193355561,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
30.0,13.0,36.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
46.0,10.0,37.09609192609788,Private,status_Separated,Sales,Male,<=50K
27.0,9.0,44.916492879390724,Private,status_Never-married,Exec-managerial,Female,<=50K
22.0,9.0,29.999999999999996,Private,status_Divorced,Tech-support,Female,<=50K
31.0,8.712436318397522,37.67247486114503,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
46.0,9.0,37.0270745754242,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
35.0,9.0,39.72511529922486,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
66.00000000000001,10.0,50.00000000000001,Private,status_Widowed,Sales,Female,>50K
42.99999999999999,10.0,50.00000000000001,Self-emp-inc,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
29.0,6.0,27.782230973243717,Private,status_Separated,Farming-fishing,Female,<=50K
45.00000000000001,13.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
38.99999999999999,13.0,45.0,Private,status_Divorced,Exec-managerial,Male,>50K
46.0,10.0,40.0,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
66.00000000000001,8.598674893379211,40.0,Local-gov,status_Married-civ-spouse,Craft-repair,Male,<=50K
26.0,9.0,40.0,Local-gov,status_Married-civ-spouse,Protective-serv,Male,>50K
26.0,13.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
21.0,9.0,59.99999999999999,Private,status_Never-married,Machine-op-inspct,Male,<=50K
36.0,14.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
38.0,8.828747630119324,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
38.0,14.0,49.10785925388337,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
26.0,10.888737797737122,40.0,Local-gov,status_Never-married,Prof-specialty,Female,<=50K
21.0,11.0,40.37701690196992,Private,status_Never-married,Machine-op-inspct,Male,<=50K
53.00000000000001,9.0,40.134341955184944,Local-gov,status_Married-civ-spouse,Transport-moving,Male,>50K
19.0,9.234959244728088,29.999999999999996,Private,status_Never-married,Sales,Female,<=50K
25.0,13.0,40.0,Private,status_Married-civ-spouse,Adm-clerical,Female,<=50K
38.0,11.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
38.0,9.05856466293335,40.0,Private,status_Divorced,Craft-repair,Male,<=50K
46.0,11.0,59.99999999999999,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
18.0,9.0,29.999999999999996,Private,status_Never-married,Handlers-cleaners,Male,<=50K
29.0,13.0,50.00000000000001,Private,status_Never-married,Sales,Male,<=50K
33.0,16.0,55.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
28.0,9.0,32.55774915218354,Private,status_Married-spouse-absent,Tech-support,Female,<=50K
22.0,9.0,40.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
25.0,12.0,39.71135330200196,Private,status_Never-married,Craft-repair,Male,<=50K
21.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
62.99999999999999,9.0,40.0,Private,status_Married-spouse-absent,Craft-repair,Male,<=50K
25.0,10.0,50.00000000000001,Self-emp-inc,status_Divorced,Adm-clerical,Female,<=50K
26.0,13.0,50.00000000000001,Private,status_Never-married,Exec-managerial,Female,<=50K
45.00000000000001,14.0,40.0,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
27.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
41.00000000000001,13.0,40.0,Private,status_Divorced,Other-service,Male,<=50K
31.0,9.0,40.0,Private,status_Never-married,Farming-fishing,Female,<=50K
46.99999999999999,10.0,38.49462568759919,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
42.0,14.0,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
37.00000000000001,12.21737003326416,38.0,State-gov,status_Never-married,Prof-specialty,Male,<=50K
24.0,11.13420820236206,39.97024357318879,Private,status_Never-married,Sales,Male,<=50K
36.0,9.003849387168884,50.00000000000001,Private,status_Married-civ-spouse,Sales,Male,>50K
21.0,10.0,35.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
31.0,10.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
41.00000000000001,9.0,45.0,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
23.0,9.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
57.00000000000001,15.0,55.0,Federal-gov,status_Divorced,Exec-managerial,Male,>50K
31.0,13.0,59.99999999999999,Self-emp-not-inc,status_Married-spouse-absent,Exec-managerial,Male,<=50K
29.0,10.672901332378387,40.0,State-gov,status_Never-married,Other-service,Male,<=50K
65.0,11.0,40.0,Private,status_Divorced,Exec-managerial,Female,<=50K
36.0,14.0,45.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
49.00000000000001,10.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
60.0,15.44150686264038,48.0,Private,status_Divorced,Prof-specialty,Female,>50K
21.0,6.0,36.43912011384965,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
18.0,8.0,6.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
18.0,8.0,20.0,Private,status_Never-married,Sales,Female,<=50K
38.99999999999999,14.0,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
34.0,9.0,35.0,Private,status_Never-married,Other-service,Female,<=50K
37.00000000000001,9.0,42.81987071037293,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
52.0,8.834083437919617,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
54.00000000000001,10.0,59.99999999999999,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
27.0,10.469813406467438,38.0,Local-gov,status_Never-married,Protective-serv,Male,<=50K
45.00000000000001,10.0,35.0,Private,status_Married-civ-spouse,Adm-clerical,Female,>50K
24.0,9.0,36.0,Private,status_Married-spouse-absent,Sales,Female,<=50K
42.0,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
23.0,6.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
36.0,10.72821831703186,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
46.0,9.539892435073853,45.0,State-gov,status_Never-married,Exec-managerial,Male,<=50K
46.0,13.0,42.320452153682716,Local-gov,status_Married-civ-spouse,Prof-specialty,Female,>50K
18.0,10.0,16.0,Private,status_Never-married,Sales,Male,<=50K
33.0,9.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
45.00000000000001,13.0,37.74632585048676,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
49.00000000000001,9.0,80.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
28.0,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
58.00000000000001,9.0,59.99999999999999,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
58.99999999999999,10.0,55.88320708274842,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
31.0,6.878028869628906,40.0,Private,status_Separated,Sales,Female,<=50K
62.00000000000001,10.0,40.0,Federal-gov,status_Widowed,Protective-serv,Female,<=50K
22.0,10.0,29.999999999999996,Private,status_Married-civ-spouse,Sales,Female,<=50K
53.00000000000001,10.0,43.101074576377876,Private,status_Widowed,Sales,Female,<=50K
41.00000000000001,13.0,40.0,State-gov,status_Married-civ-spouse,Prof-specialty,Female,>50K
27.0,12.40943855047226,50.45513892173768,Private,status_Never-married,Handlers-cleaners,Male,<=50K
37.00000000000001,7.0,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
34.0,10.0,40.0,Private,status_Married-civ-spouse,Tech-support,Male,>50K
22.0,10.351500272750854,55.0,Self-emp-not-inc,status_Never-married,Sales,Male,>50K
53.00000000000001,13.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
58.00000000000001,13.0,54.04010999202729,Federal-gov,status_Married-civ-spouse,Exec-managerial,Male,>50K
48.0,9.0,37.0,Private,status_Divorced,Adm-clerical,Female,>50K
45.00000000000001,9.0,40.0,Local-gov,status_Married-spouse-absent,Adm-clerical,Female,<=50K
54.00000000000001,9.0,48.872129559516914,Private,status_Married-civ-spouse,Tech-support,Male,>50K
24.0,10.13514256477356,37.675997138023384,Private,status_Never-married,Transport-moving,Male,<=50K
44.0,10.0,42.6230817437172,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
57.00000000000001,7.9869425892829895,29.999999999999996,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Male,>50K
29.0,9.0,46.46344125270844,Private,status_Never-married,Craft-repair,Male,<=50K
53.00000000000001,9.0,35.0,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
52.0,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
53.00000000000001,6.0,59.99999999999999,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
30.0,9.0,40.0,Private,status_Divorced,Adm-clerical,Female,<=50K
35.0,13.0,40.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
62.99999999999999,6.0,31.0,Private,status_Widowed,Other-service,Female,<=50K
35.0,13.0,40.0,Private,status_Never-married,Tech-support,Female,<=50K
37.00000000000001,11.0,40.0,Federal-gov,status_Separated,Adm-clerical,Male,<=50K
24.0,9.0,48.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
44.0,13.0,50.00000000000001,Private,status_Married-civ-spouse,Sales,Male,>50K
31.0,9.965288996696472,50.00000000000001,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
35.0,13.0,40.0,Private,status_Never-married,Sales,Female,<=50K
18.0,8.0,24.0,Private,status_Never-married,Sales,Male,<=50K
65.0,10.0,36.01284575462342,Self-emp-not-inc,status_Widowed,Exec-managerial,Female,<=50K
25.0,9.0,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
38.0,12.0,40.0,Private,status_Divorced,Craft-repair,Female,<=50K
50.0,9.090311288833618,70.0,Self-emp-inc,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
37.00000000000001,10.0,45.0,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
36.0,13.025134265422821,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
42.99999999999999,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
35.0,13.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Male,<=50K
23.0,9.0,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
36.0,10.107576608657837,40.0,Private,status_Divorced,Adm-clerical,Male,<=50K
38.0,10.0,40.0,State-gov,status_Married-civ-spouse,Exec-managerial,Female,<=50K
42.0,12.0,40.0,Private,status_Married-civ-spouse,Tech-support,Male,<=50K
35.0,10.0,39.75485312938691,Private,status_Married-civ-spouse,Protective-serv,Male,<=50K
28.0,8.52047598361969,36.964865207672126,Private,status_Never-married,Other-service,Female,<=50K
45.00000000000001,11.295575261116028,59.99999999999999,Self-emp-inc,status_Married-civ-spouse,Prof-specialty,Male,>50K
33.0,7.638104319572449,45.0,Private,status_Divorced,Transport-moving,Male,<=50K
37.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
18.0,10.0,26.0,Private,status_Never-married,Other-service,Male,<=50K
25.0,10.0,40.0,Private,status_Never-married,Sales,Male,<=50K
62.99999999999999,9.0,50.00000000000001,Private,status_Widowed,Exec-managerial,Male,>50K
54.99999999999999,9.0,50.19583976268769,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
42.0,9.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
60.0,10.459587931632996,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
31.0,9.0,35.725940823555,Private,status_Married-civ-spouse,Adm-clerical,Female,<=50K
46.0,9.668501675128937,37.0,Private,status_Never-married,Adm-clerical,Female,<=50K
34.0,10.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
20.0,9.0,44.53784519433976,Private,status_Never-married,Craft-repair,Male,<=50K
28.0,8.241279929876328,40.0,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
33.0,9.0,40.0,Private,status_Separated,Protective-serv,Female,<=50K
23.0,10.0,25.000000000000004,Private,status_Never-married,Adm-clerical,Female,<=50K
31.0,10.080994129180908,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
41.00000000000001,12.0,40.384423613548286,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
42.0,9.254190683364868,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,<=50K
32.0,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
24.0,13.0,20.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
22.0,10.0,32.0,Private,status_Never-married,Tech-support,Female,<=50K
35.0,11.0,40.0,Private,status_Divorced,Prof-specialty,Female,>50K
49.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
54.99999999999999,6.0,47.142008185386665,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
42.99999999999999,9.0,40.0,Private,status_Separated,Transport-moving,Male,<=50K
37.00000000000001,10.0,37.33023571968079,Private,status_Never-married,Sales,Male,<=50K
30.0,9.866335153579712,43.0,Self-emp-inc,status_Never-married,Exec-managerial,Male,<=50K
49.00000000000001,9.0,40.0,Local-gov,status_Married-civ-spouse,Craft-repair,Male,<=50K
38.0,10.945926070213318,39.0,Private,status_Never-married,Prof-specialty,Female,<=50K
49.00000000000001,10.194571375846863,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
35.0,10.0,38.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
44.0,10.0,48.15973007678986,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
42.0,10.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,9.0,35.7067815065384,Private,status_Separated,Prof-specialty,Female,<=50K
58.00000000000001,9.0,25.000000000000004,Private,status_Divorced,Other-service,Female,<=50K
61.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
25.0,9.0,40.0,State-gov,status_Never-married,Exec-managerial,Male,<=50K
22.0,10.0,38.0,Private,status_Never-married,Other-service,Female,<=50K
25.0,10.0,40.30616539716721,Private,status_Never-married,Exec-managerial,Male,<=50K
36.0,9.0,40.0,Private,status_Divorced,Adm-clerical,Female,<=50K
25.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,<=50K
24.0,13.0,45.0,Local-gov,status_Married-civ-spouse,Protective-serv,Male,<=50K
32.0,11.0,45.0,Private,status_Never-married,Other-service,Male,<=50K
