age,education_num,hours_per_week,workclass,marital_status,occupation,sex,income
27.0,9.0,35.0,Private,status_Never-married,Craft-repair,Male,<=50K
25.0,9.0,35.0,Private,status_Never-married,Other-service,Female,<=50K
42.99999999999999,9.0,37.82919281721116,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
49.00000000000001,10.0,50.00000000000001,Self-emp-inc,status_Divorced,Exec-managerial,Male,<=50K
37.00000000000001,10.0,35.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
54.99999999999999,8.512937188148499,42.21493864059449,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
25.0,8.498709410429,40.0,Private,status_Divorced,Adm-clerical,Female,<=50K
50.0,9.0,52.0,State-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
62.99999999999999,2.0,37.7026391029358,Private,status_Divorced,Transport-moving,Male,<=50K
62.00000000000001,3.0,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
75.0,10.0,39.41495633125306,Self-emp-not-inc,status_Married-spouse-absent,Craft-repair,Male,<=50K
32.0,10.0,84.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
42.0,9.0,40.0,Private,status_Separated,Craft-repair,Male,<=50K
62.99999999999999,9.0,40.0,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
33.0,10.8677459359169,40.0,Local-gov,status_Married-civ-spouse,Tech-support,Male,<=50K
40.0,11.0,44.836745142936714,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
20.0,10.0,20.0,Private,status_Never-married,Other-service,Female,<=50K
72.0,6.0,14.999999999999998,Private,status_Married-civ-spouse,Sales,Male,<=50K
29.0,11.546136498451233,40.0,Private,status_Divorced,Exec-managerial,Female,<=50K
41.00000000000001,3.0,40.0,Private,status_Married-civ-spouse,Farming-fishing,Female,<=50K
41.00000000000001,14.0,70.0,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
53.00000000000001,10.0,40.0,Private,status_Divorced,Adm-clerical,Female,<=50K
34.0,10.920576512813568,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
30.0,13.0,40.0,Private,status_Never-married,Sales,Male,>50K
27.0,10.0,43.97888088226319,State-gov,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.0,10.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
42.99999999999999,13.0,41.827479422092445,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
38.0,9.0,40.3748848438263,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
34.0,9.0,41.07477819919587,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
50.0,13.0,45.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,>50K
46.99999999999999,9.0,50.00000000000001,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
70.00000000000001,10.0,40.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
33.0,16.0,59.99999999999999,Self-emp-inc,status_Married-civ-spouse,Prof-specialty,Male,<=50K
29.0,9.899133205413818,42.91949331760407,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
36.0,10.0,45.0,Private,status_Divorced,Adm-clerical,Male,<=50K
50.99999999999999,14.0,40.0,State-gov,status_Married-civ-spouse,Exec-managerial,Male,>50K
42.99999999999999,9.956002295017242,50.00000000000001,State-gov,status_Divorced,Prof-specialty,Male,<=50K
42.0,9.41361939907074,40.0,Private,status_Divorced,Sales,Male,<=50K
54.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
26.0,10.0,32.529789984226234,Private,status_Never-married,Sales,Female,<=50K
49.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
46.0,13.0,42.30828773975373,Private,status_Married-civ-spouse,Tech-support,Male,<=50K
38.99999999999999,13.0,32.89149802923203,Self-emp-not-inc,status_Never-married,Sales,Male,<=50K
34.0,9.430144488811493,35.0,Private,status_Never-married,Sales,Female,<=50K
26.0,13.0,42.0,Local-gov,status_Never-married,Adm-clerical,Male,<=50K
41.00000000000001,13.0,39.47427427768708,Private,status_Married-civ-spouse,Sales,Male,>50K
50.99999999999999,13.0,45.0,Private,status_Divorced,Prof-specialty,Male,<=50K
34.0,8.653620839118958,40.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,>50K
69.0,9.0,36.0,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
50.99999999999999,13.0,40.0,Private,status_Separated,Sales,Male,<=50K
19.0,9.0,35.0,Private,status_Never-married,Other-service,Male,<=50K
38.0,14.0,59.99999999999999,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
45.00000000000001,3.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
35.0,13.0,40.0,Private,status_Never-married,Sales,Female,<=50K
38.0,13.0,70.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
18.0,9.0,38.0,Private,status_Never-married,Sales,Female,<=50K
49.00000000000001,10.100317656993866,26.0,Private,status_Married-civ-spouse,Sales,Male,>50K
48.0,10.0,40.0,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
29.0,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
46.0,13.0,55.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
19.0,9.572080731391907,16.0,Self-emp-not-inc,status_Never-married,Sales,Female,<=50K
37.00000000000001,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
23.0,9.0,24.893593013286594,Private,status_Never-married,Adm-clerical,Female,<=50K
25.0,13.0,40.0,Local-gov,status_Never-married,Prof-specialty,Female,<=50K
54.99999999999999,10.196254014968872,40.0,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
58.99999999999999,3.0,40.8992105126381,Self-emp-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
61.00000000000001,6.0,55.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
58.00000000000001,14.0,50.00000000000001,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
32.0,9.0,40.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
53.00000000000001,10.0,43.942183196544654,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
50.0,9.084834218025208,40.0,Private,status_Separated,Adm-clerical,Female,<=50K
41.00000000000001,10.882754683494568,40.95905709266663,Private,status_Married-civ-spouse,Prof-specialty,Female,>50K
50.99999999999999,9.0,46.11466574668885,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
50.99999999999999,9.0,80.0,Federal-gov,status_Married-civ-spouse,Transport-moving,Male,<=50K
25.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Adm-clerical,Female,>50K
49.00000000000001,10.0,38.0,Private,status_Divorced,Adm-clerical,Female,<=50K
40.0,9.0,40.0,Private,status_Separated,Transport-moving,Female,<=50K
22.0,13.0,14.999999999999998,Private,status_Never-married,Handlers-cleaners,Female,<=50K
36.0,10.052771925926208,40.0,Private,status_Married-civ-spouse,Sales,Male,>50K
35.0,11.239661931991577,48.890967607498176,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
58.00000000000001,10.110926687717438,40.0,State-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
27.0,10.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
33.0,9.0,40.0,Self-emp-inc,status_Married-civ-spouse,Craft-repair,Male,>50K
45.00000000000001,11.0,40.0,Private,status_Widowed,Adm-clerical,Female,<=50K
46.0,12.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
23.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
42.99999999999999,13.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
52.0,14.0,70.0,State-gov,status_Never-married,Adm-clerical,Male,>50K
50.99999999999999,10.136058986186981,54.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
42.99999999999999,10.0,45.0,Private,status_Never-married,Other-service,Male,<=50K
28.0,9.0,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
20.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
61.00000000000001,10.0,40.0,Private,status_Married-civ-spouse,Sales,Male,>50K
66.00000000000001,4.0,50.00000000000001,Self-emp-not-inc,status_Widowed,Farming-fishing,Male,<=50K
37.00000000000001,14.0,40.0,Private,status_Never-married,Exec-managerial,Female,>50K
37.00000000000001,14.0,40.0,Local-gov,status_Divorced,Exec-managerial,Female,<=50K
20.0,9.0,25.000000000000004,Private,status_Never-married,Other-service,Female,<=50K
17.0,6.0,29.999999999999996,Private,status_Never-married,Sales,Male,<=50K
33.0,9.0,25.000000000000004,Private,status_Married-civ-spouse,Other-service,Female,<=50K
20.0,9.147440552711487,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
32.0,7.7221468687057495,50.00000000000001,Private,status_Divorced,Machine-op-inspct,Female,<=50K
24.0,13.0,43.42981457710267,Private,status_Never-married,Prof-specialty,Male,<=50K
42.0,12.102771759033203,40.0,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,>50K
49.00000000000001,9.0,40.0,Local-gov,status_Divorced,Other-service,Female,<=50K
23.0,9.0,45.0,Private,status_Never-married,Exec-managerial,Female,<=50K
50.99999999999999,16.0,59.99999999999999,Private,status_Divorced,Craft-repair,Female,>50K
25.0,10.298087656497955,40.0,Private,status_Married-civ-spouse,Prof-specialty,Female,>50K
23.0,9.657241761684418,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Female,<=50K
34.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
50.99999999999999,14.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
49.00000000000001,13.0,50.00000000000001,Private,status_Married-civ-spouse,Sales,Male,>50K
33.0,9.0,36.847823977470405,Local-gov,status_Divorced,Adm-clerical,Female,<=50K
29.0,9.0,40.0,Private,status_Never-married,Transport-moving,Male,<=50K
38.0,12.0,34.16287350654603,Private,status_Divorced,Exec-managerial,Female,<=50K
54.00000000000001,9.0,45.8257806301117,Private,status_Never-married,Exec-managerial,Male,>50K
45.00000000000001,13.0,43.078252792358406,Private,status_Divorced,Exec-managerial,Female,<=50K
40.0,15.0,53.11226165294648,Self-emp-not-inc,status_Married-civ-spouse,Prof-specialty,Male,>50K
41.00000000000001,9.0,34.868573069572456,Self-emp-inc,status_Married-civ-spouse,Sales,Male,>50K
25.0,9.0,40.0,Private,status_Never-married,Machine-op-inspct,Male,<=50K
28.0,13.0,20.0,Private,status_Never-married,Adm-clerical,Female,<=50K
25.0,13.0,59.99999999999999,Private,status_Never-married,Transport-moving,Male,<=50K
46.0,10.0,40.0,Private,status_Married-civ-spouse,Sales,Male,>50K
23.0,10.0,29.999999999999996,State-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
38.99999999999999,13.0,43.51540648937226,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
37.00000000000001,14.0,40.0,Private,status_Never-married,Exec-managerial,Female,>50K
29.0,13.0,40.0,Private,status_Never-married,Exec-managerial,Female,<=50K
42.0,9.0,35.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
18.0,6.0,40.0,Self-emp-not-inc,status_Never-married,Farming-fishing,Male,<=50K
33.0,9.0,65.0,Self-emp-not-inc,status_Divorced,Craft-repair,Male,>50K
60.0,9.0,40.0,Federal-gov,status_Divorced,Exec-managerial,Male,>50K
45.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
28.0,7.0,40.0,Private,status_Married-civ-spouse,Handlers-cleaners,Male,>50K
45.00000000000001,9.0,45.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
38.99999999999999,7.996561884880066,40.0,State-gov,status_Divorced,Other-service,Female,<=50K
36.0,6.0,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
57.00000000000001,10.0,10.0,Private,status_Divorced,Exec-managerial,Female,<=50K
53.00000000000001,9.286611437797546,33.0,Private,status_Separated,Sales,Female,<=50K
23.0,4.0,37.860604166984565,Private,status_Never-married,Machine-op-inspct,Female,<=50K
38.0,9.534263372421265,40.0,Private,status_Never-married,Exec-managerial,Female,<=50K
68.0,10.083042442798615,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
25.0,9.0,38.0,Private,status_Never-married,Other-service,Female,<=50K
58.00000000000001,11.0,49.13015532493592,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
31.0,9.0,38.816841006279,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
58.00000000000001,10.0,40.0,Private,status_Never-married,Farming-fishing,Male,<=50K
28.0,7.879703402519226,29.999999999999996,Private,status_Married-civ-spouse,Handlers-cleaners,Female,<=50K
24.0,10.0,38.526869416236885,Private,status_Divorced,Craft-repair,Male,<=50K
46.0,13.0,45.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
44.0,9.33018571138382,45.0,Private,status_Married-civ-spouse,Tech-support,Male,>50K
49.00000000000001,11.34803569316864,37.356392860412605,Private,status_Never-married,Exec-managerial,Female,<=50K
24.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Female,<=50K
66.00000000000001,9.0,45.362989664077766,State-gov,status_Married-civ-spouse,Exec-managerial,Male,>50K
54.99999999999999,10.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
54.99999999999999,11.030529201030731,14.999999999999998,State-gov,status_Married-civ-spouse,Prof-specialty,Male,<=50K
45.00000000000001,14.0,46.771678447723396,Local-gov,status_Divorced,Prof-specialty,Female,<=50K
57.00000000000001,14.0,40.0,Private,status_Married-civ-spouse,Tech-support,Male,>50K
35.0,11.453799664974213,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
64.0,9.0,20.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
36.0,14.0,14.999999999999998,Private,status_Never-married,Exec-managerial,Male,<=50K
29.0,5.0,48.0,Private,status_Never-married,Sales,Female,<=50K
17.0,7.0,10.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
40.0,10.0,40.0,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
28.0,15.0,40.0,State-gov,status_Never-married,Prof-specialty,Male,<=50K
21.0,10.0,37.24081778526307,Private,status_Never-married,Other-service,Male,<=50K
32.0,9.032967448234558,36.62155711650849,Private,status_Married-civ-spouse,Other-service,Female,<=50K
34.0,11.383251309394836,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
56.0,9.0,40.0,Private,status_Divorced,Other-service,Female,<=50K
46.0,11.0,40.0,Federal-gov,status_Married-civ-spouse,Adm-clerical,Male,>50K
30.0,10.0,35.0,Private,status_Divorced,Adm-clerical,Female,<=50K
46.99999999999999,13.0,59.99999999999999,Private,status_Married-civ-spouse,Sales,Male,>50K
27.0,13.150751948356628,38.0,Local-gov,status_Never-married,Tech-support,Female,<=50K
52.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
34.0,10.0,35.029683649539955,Private,status_Never-married,Handlers-cleaners,Male,<=50K
22.0,9.0,46.0,Private,status_Never-married,Transport-moving,Female,<=50K
23.0,7.0,25.000000000000004,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
46.0,13.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
44.0,12.155077517032623,45.0,Private,status_Married-civ-spouse,Exec-managerial,Male,<=50K
28.0,9.59749287366867,48.0,Private,status_Divorced,Other-service,Female,>50K
40.0,5.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,>50K
31.0,7.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
75.0,10.0,36.011782646179206,Self-emp-inc,status_Widowed,Sales,Male,>50K
36.0,6.401917099952698,50.00000000000001,Self-emp-not-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
20.0,7.0,40.0,Private,status_Never-married,Transport-moving,Male,<=50K
50.99999999999999,14.0,70.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Female,>50K
32.0,2.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
49.00000000000001,9.0,47.22753584384919,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
32.0,10.0,40.0,Private,status_Divorced,Craft-repair,Male,>50K
25.0,8.646690905094147,20.0,Private,status_Never-married,Prof-specialty,Male,<=50K
53.00000000000001,11.7940673828125,47.78359997272492,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
22.0,8.346225827932358,50.00000000000001,Private,status_Never-married,Handlers-cleaners,Male,<=50K
33.0,10.0,37.33240282535554,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
38.0,11.2162104845047,40.0,Private,status_Married-civ-spouse,Prof-specialty,Female,>50K
64.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
30.0,9.0,59.99999999999999,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
19.0,9.0,20.0,Private,status_Never-married,Machine-op-inspct,Female,<=50K
42.99999999999999,9.0,43.83511298894883,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
57.00000000000001,7.0,30.805585801601413,Private,status_Married-spouse-absent,Craft-repair,Male,<=50K
30.0,9.0,40.0,Private,status_Married-civ-spouse,Tech-support,Male,>50K
42.0,14.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
60.0,9.0,42.790915608406074,Private,status_Married-civ-spouse,Machine-op-inspct,Male,>50K
50.99999999999999,15.0,59.99999999999999,Self-emp-inc,status_Married-civ-spouse,Prof-specialty,Male,>50K
20.0,14.0,25.000000000000004,Private,status_Never-married,Exec-managerial,Male,<=50K
35.0,9.772277235984802,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
42.99999999999999,9.0,40.7728700041771,State-gov,status_Married-spouse-absent,Exec-managerial,Female,<=50K
37.00000000000001,15.0,45.0,Private,status_Married-civ-spouse,Sales,Male,>50K
42.0,5.625546783208847,40.0,Private,status_Married-spouse-absent,Craft-repair,Male,<=50K
34.0,9.0,38.0,Private,status_Divorced,Craft-repair,Male,<=50K
50.99999999999999,13.0,55.18708717823029,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
46.0,13.0,25.000000000000004,Local-gov,status_Divorced,Prof-specialty,Female,>50K
46.0,10.0,40.0,Private,status_Married-civ-spouse,Machine-op-inspct,Male,<=50K
23.0,7.024373322725296,20.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
27.0,5.890925884246826,40.0,Local-gov,status_Never-married,Transport-moving,Female,<=50K
36.0,9.0,40.0,Private,status_Divorced,Craft-repair,Male,<=50K
54.00000000000001,16.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
28.0,10.226260781288147,35.0,Private,status_Never-married,Tech-support,Female,<=50K
56.0,11.053988695144653,42.234816431999214,Private,status_Married-civ-spouse,Sales,Male,>50K
30.0,13.0,36.00991928577424,Self-emp-not-inc,status_Never-married,Sales,Male,<=50K
24.0,9.0,59.99999999999999,Private,status_Never-married,Craft-repair,Male,<=50K
30.0,9.0,85.0,Self-emp-not-inc,status_Married-civ-spouse,Farming-fishing,Male,<=50K
68.0,12.907385289669037,40.0,Private,status_Married-civ-spouse,Sales,Male,>50K
24.0,11.678260326385498,45.134830236434944,Self-emp-not-inc,status_Never-married,Craft-repair,Male,<=50K
31.0,10.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
33.0,10.0,40.0,Private,status_Divorced,Adm-clerical,Female,<=50K
56.0,9.0,59.99999999999999,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
50.0,13.0,40.0,Federal-gov,status_Married-civ-spouse,Exec-managerial,Male,<=50K
34.0,9.0,35.0,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
35.0,13.0,39.313584268093116,Private,status_Divorced,Other-service,Female,<=50K
19.0,9.026634752750397,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
25.0,9.0,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
34.0,10.0,42.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
42.99999999999999,10.0,20.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
28.0,8.87932425737381,24.0,Private,status_Married-civ-spouse,Prof-specialty,Female,>50K
27.0,10.0,50.00000000000001,Private,status_Never-married,Adm-clerical,Female,<=50K
25.0,10.0,43.65303814411164,Private,status_Never-married,Prof-specialty,Female,<=50K
21.0,6.0,40.0,Private,status_Married-civ-spouse,Other-service,Male,<=50K
24.0,11.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
34.0,10.0,40.0,Private,status_Married-civ-spouse,Exec-managerial,Female,>50K
52.0,16.0,41.96006131172181,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
44.0,13.0,39.49953770637513,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
50.0,15.0,50.57725620269776,State-gov,status_Married-civ-spouse,Exec-managerial,Male,>50K
21.0,10.0,50.00000000000001,Private,status_Never-married,Transport-moving,Male,<=50K
46.99999999999999,6.40412500500679,40.0,Private,status_Married-civ-spouse,Other-service,Female,<=50K
48.0,14.0,55.0,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
24.0,9.519927859306335,40.0,Private,status_Never-married,Handlers-cleaners,Male,<=50K
42.0,14.52123737335205,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
22.0,9.0,40.0,Private,status_Never-married,Other-service,Female,<=50K
45.00000000000001,13.0,55.0,Private,status_Married-civ-spouse,Sales,Male,<=50K
45.00000000000001,5.0,32.41322189569474,Private,status_Never-married,Other-service,Female,<=50K
27.0,9.0,40.0,Private,status_Never-married,Craft-repair,Male,<=50K
24.0,10.0,20.0,Private,status_Never-married,Sales,Female,<=50K
19.0,10.0,10.0,Private,status_Never-married,Prof-specialty,Male,<=50K
31.0,13.0,35.0,Private,status_Married-civ-spouse,Prof-specialty,Female,<=50K
33.0,14.0,40.0,Private,status_Never-married,Exec-managerial,Male,>50K
36.0,13.0,32.0,Private,status_Never-married,Adm-clerical,Female,<=50K
31.0,13.0,59.99999999999999,Self-emp-not-inc,status_Divorced,Craft-repair,Male,<=50K
54.99999999999999,12.0,40.0,Local-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
44.0,13.0,40.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
60.0,9.0,40.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
49.00000000000001,9.0,45.0,Self-emp-inc,status_Separated,Other-service,Male,<=50K
21.0,9.15343976020813,29.999999999999996,Private,status_Never-married,Tech-support,Female,<=50K
30.0,13.0,40.0,State-gov,status_Never-married,Adm-clerical,Female,<=50K
35.0,10.0,70.0,Private,status_Divorced,Exec-managerial,Female,<=50K
33.0,9.0,70.0,Private,status_Divorced,Protective-serv,Male,<=50K
22.0,8.306691855192184,40.0,Private,status_Divorced,Machine-op-inspct,Female,<=50K
35.0,13.0,36.63260293006898,Private,status_Never-married,Sales,Female,>50K
25.0,13.0,33.214592456817634,Private,status_Never-married,Tech-support,Male,<=50K
45.00000000000001,9.137423396110535,50.00000000000001,Private,status_Married-civ-spouse,Craft-repair,Male,>50K
23.0,9.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
42.0,9.0,29.999999999999996,Private,status_Married-civ-spouse,Transport-moving,Male,<=50K
53.00000000000001,9.0,40.0,Private,status_Married-civ-spouse,Transport-moving,Male,>50K
49.00000000000001,9.0,40.0,State-gov,status_Married-civ-spouse,Prof-specialty,Male,>50K
20.0,9.0,29.999999999999996,Private,status_Never-married,Machine-op-inspct,Female,<=50K
74.00000000000001,10.0,38.981911957263954,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,>50K
58.00000000000001,6.6953364610672,20.0,Private,status_Married-civ-spouse,Farming-fishing,Male,<=50K
56.0,7.827817410230637,36.830288529396064,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
40.0,7.0,34.1653677225113,Private,status_Divorced,Other-service,Female,<=50K
45.00000000000001,13.0,50.00000000000001,Self-emp-not-inc,status_Divorced,Exec-managerial,Male,<=50K
29.0,13.0,40.0,State-gov,status_Never-married,Craft-repair,Male,<=50K
25.0,7.0,32.0,Private,status_Never-married,Other-service,Female,<=50K
38.99999999999999,13.0,32.923981249332435,Private,status_Married-civ-spouse,Sales,Male,<=50K
29.0,10.377078711986542,40.0,Private,status_Never-married,Other-service,Male,<=50K
50.0,9.0,50.00000000000001,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
46.99999999999999,13.0,40.0,Private,status_Widowed,Craft-repair,Female,<=50K
48.0,10.0,40.0,Local-gov,status_Married-civ-spouse,Exec-managerial,Female,>50K
53.00000000000001,9.0,72.0,Self-emp-not-inc,status_Married-civ-spouse,Craft-repair,Male,<=50K
40.0,10.0,44.87174886465073,Private,status_Separated,Exec-managerial,Male,<=50K
24.0,10.0,40.0,Private,status_Never-married,Adm-clerical,Female,<=50K
26.0,10.0,40.0,Private,status_Married-AF-spouse,Protective-serv,Male,<=50K
27.0,11.0,36.0,Private,status_Never-married,Prof-specialty,Female,<=50K
33.0,7.0,36.525337040424354,Self-emp-not-inc,status_Divorced,Handlers-cleaners,Male,<=50K
35.0,9.0,38.09497284889222,Private,status_Married-civ-spouse,Adm-clerical,Male,<=50K
41.00000000000001,10.0,42.69256055355073,Self-emp-inc,status_Married-civ-spouse,Sales,Male,<=50K
25.0,7.883419156074524,40.0,Private,status_Never-married,Sales,Female,<=50K
41.00000000000001,10.0,40.0,Private,status_Separated,Craft-repair,Male,<=50K
20.0,10.0,20.0,Private,status_Never-married,Sales,Female,<=50K
52.0,13.0,40.0,Private,status_Married-spouse-absent,Other-service,Female,<=50K
36.0,9.0,35.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
49.00000000000001,10.0,29.999999999999996,Self-emp-not-inc,status_Widowed,Craft-repair,Female,<=50K
58.99999999999999,12.0,40.0,Self-emp-not-inc,status_Divorced,Tech-support,Male,<=50K
37.00000000000001,10.0,50.00000000000001,Self-emp-inc,status_Married-civ-spouse,Exec-managerial,Male,<=50K
38.99999999999999,9.0,50.00000000000001,Private,status_Married-civ-spouse,Adm-clerical,Female,<=50K
29.0,13.0,40.0,Private,status_Never-married,Prof-specialty,Female,<=50K
19.0,9.0,40.0,Private,status_Never-married,Other-service,Female,<=50K
42.0,13.0,45.0,Private,status_Married-civ-spouse,Exec-managerial,Male,>50K
58.99999999999999,13.0,50.00000000000001,Self-emp-not-inc,status_Widowed,Prof-specialty,Female,>50K
41.00000000000001,2.0,40.0,Private,status_Married-spouse-absent,Farming-fishing,Male,<=50K
27.0,10.603367745876312,37.0,Private,status_Never-married,Exec-managerial,Female,<=50K
38.0,9.0,40.0,Self-emp-not-inc,status_Married-civ-spouse,Transport-moving,Male,>50K
52.0,10.0,90.0,Self-emp-inc,status_Married-civ-spouse,Sales,Male,>50K
33.0,8.586241960525513,35.0,Private,status_Married-civ-spouse,Craft-repair,Male,<=50K
62.00000000000001,10.0,33.20024341344834,Self-emp-not-inc,status_Divorced,Sales,Male,<=50K
62.99999999999999,13.0,40.0,Private,status_Married-civ-spouse,Sales,Male,>50K
35.0,15.0,55.0,Private,status_Married-civ-spouse,Prof-specialty,Male,>50K
24.0,13.0,40.99543350934983,Federal-gov,status_Never-married,Prof-specialty,Male,<=50K
49.00000000000001,10.0,50.00000000000001,Federal-gov,status_Divorced,Exec-managerial,Female,<=50K
