age,education_num,hours_per_week,sex,marital_status,workclass,occupation,income
53.35616438356165,10,45.388401460647586,Male,Married-civ-spouse,Self-emp-inc,Sales,<=50K
7.712328767123287,9,39,nan,Never-married,Private,Adm-clerical,<=50K
57.383561643835606,NA,59.999999999999986,Male,nan,Private,nan,nan
22.47945205479452,13,40,Male,Never-married,nan,Exec-managerial,<=50K
31.138972228765493,9,45,Male,nan,Private,Machine-op-inspct,>50K
42.61643835616439,NA,29.999999999999993,Female,Divorced,Private,Adm-clerical,<=50K
30.332060652971272,11,40,Male,Married-civ-spouse,Private,Adm-clerical,>50K
29.19178082191781,14,42.99598805904389,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,nan
29.2920529127121,9,42.30644716024399,Male,nan,Private,Other-service,<=50K
27.849315068493162,NA,40,Male,Married-civ-spouse,nan,nan,>50K
25.16438356164384,9,45.02456895112992,Male,Married-civ-spouse,Private,Transport-moving,<=50K
23.82191780821918,13,41.70234279632569,Male,Never-married,State-gov,Prof-specialty,<=50K
74.83561643835615,10,39.44445875883103,Female,Widowed,Federal-gov,Tech-support,<=50K
46.64383561643835,10,40,Female,Married-civ-spouse,Private,Other-service,>50K
33.21917808219179,NA,45,Male,Married-civ-spouse,nan,Farming-fishing,<=50K
31.876712328767127,10,40,Male,Married-civ-spouse,Federal-gov,Craft-repair,<=50K
37.24657534246575,9,40,Male,Never-married,State-gov,Craft-repair,<=50K
30.53424657534246,9,40,nan,nan,Self-emp-not-inc,Exec-managerial,nan
47.986301369863014,9,40,Female,Divorced,Federal-gov,Adm-clerical,<=50K
28.17521397471428,10,40,Male,Never-married,Federal-gov,nan,<=50K
33.21917808219179,NA,40,Male,nan,nan,Craft-repair,<=50K
57.383561643835606,14,40,Male,Married-civ-spouse,Private,Exec-managerial,>50K
19.794520547945208,NA,55,Male,Married-civ-spouse,Private,nan,nan
35.90410958904109,16,40,nan,Never-married,nan,Prof-specialty,<=50K
1,8,16,Male,nan,Private,Other-service,<=50K
19.794520547945208,4,50.00000000000001,Male,Never-married,Private,Handlers-cleaners,<=50K
36.71693780422211,9,45,Male,Married-civ-spouse,Private,Craft-repair,>50K
49.32876712328768,4,40,Female,Divorced,Private,Machine-op-inspct,nan
25.16438356164384,13,50.00000000000001,Male,Married-civ-spouse,Private,nan,>50K
54.698630136986296,10,35,Female,Divorced,Local-gov,Exec-managerial,<=50K
17.10958904109589,NA,20,Male,Married-civ-spouse,Private,Sales,<=50K
26.506849315068497,9,45.55901926755906,Male,Married-civ-spouse,Self-emp-inc,nan,<=50K
14.424657534246574,9,40,Female,Never-married,Private,Machine-op-inspct,nan
41.273972602739725,9,44,Male,Married-civ-spouse,Private,Craft-repair,<=50K
19.587694996595385,13,40.61591022014618,Male,Never-married,Private,nan,nan
27.849315068493162,14,40,Male,Married-civ-spouse,nan,Exec-managerial,>50K
45.301369863013704,8,35.31833161115647,Male,Divorced,Private,Transport-moving,<=50K
41.273972602739725,9,40,Male,Married-civ-spouse,Private,Adm-clerical,<=50K
76.17808219178083,9,29.999999999999993,Male,Married-civ-spouse,Private,Other-service,<=50K
27.18352743387223,14,41.1609244465828,Male,nan,Private,Prof-specialty,<=50K
11.73972602739726,9,40,Female,Never-married,Private,Adm-clerical,<=50K
18.45205479452055,9,50.00000000000001,Male,Married-civ-spouse,Private,Craft-repair,<=50K
17.18760676980019,13,40,Female,Never-married,Private,Other-service,<=50K
29.19178082191781,10,40,nan,nan,nan,Adm-clerical,<=50K
21.136986301369863,9,43.71492857933045,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
14.424657534246574,10,20,Male,Never-married,Private,Adm-clerical,<=50K
21.136986301369863,13,50.00000000000001,Male,Married-civ-spouse,Private,Sales,>50K
15.767123287671234,4,48,Female,Married-civ-spouse,Private,Machine-op-inspct,nan
29.19178082191781,11,38.380624830722816,Female,Never-married,Private,nan,<=50K
21.136986301369863,13,40,Female,Never-married,Private,Exec-managerial,>50K
58.72602739726027,10,65,Male,Married-civ-spouse,Private,Craft-repair,<=50K
5.027397260273973,9,35,nan,Never-married,Private,Sales,<=50K
22.47945205479452,9,40,Male,nan,Private,Transport-moving,nan
21.194374001026155,13,42.97108795642853,Male,Never-married,Private,Sales,<=50K
38.589041095890416,9,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
45.301369863013704,10,40,Female,Divorced,Local-gov,Adm-clerical,<=50K
33.21917808219179,9,46.14873545169831,Male,Divorced,nan,Sales,nan
27.849315068493162,9,20,nan,Married-spouse-absent,State-gov,Other-service,<=50K
38.589041095890416,9,38.66198933124543,Female,nan,Private,Other-service,>50K
14.424657534246574,9,40,Female,Married-civ-spouse,Private,Machine-op-inspct,nan
49.32876712328768,9,40,Female,Widowed,Private,Craft-repair,<=50K
29.19178082191781,NA,80,nan,Divorced,nan,Sales,<=50K
90.94520547945206,9,35.31652257442475,Female,Widowed,nan,Other-service,<=50K
47.986301369863014,NA,40.42392627000809,Male,Married-civ-spouse,Private,Tech-support,<=50K
3.6849315068493156,9,45,nan,Never-married,Private,Priv-house-serv,<=50K
39.59298435449601,10,40,Female,Divorced,nan,Exec-managerial,<=50K
3.6849315068493156,10,40,Male,Never-married,Private,Adm-clerical,<=50K
7.712328767123287,13,40,Female,Never-married,Private,Adm-clerical,nan
31.876712328767127,NA,50.20506777763367,Male,nan,Federal-gov,nan,>50K
29.19178082191781,NA,65,Male,Married-civ-spouse,Private,Machine-op-inspct,>50K
43.95890410958905,16,43.69194557666779,Female,Married-civ-spouse,nan,Prof-specialty,>50K
1,7,36.819899272918704,nan,Never-married,Private,Sales,<=50K
39.93150684931507,10,35.801231682300575,Female,Divorced,Private,Priv-house-serv,<=50K
80.20547945205479,9,33,Female,Widowed,Private,Other-service,<=50K
34.561643835616444,14,65,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,<=50K
27.849315068493162,10,34.52423458099366,nan,nan,nan,Other-service,<=50K
37.24657534246575,13,32,Female,Divorced,Private,Adm-clerical,<=50K
29.19178082191781,9,35,Male,Married-civ-spouse,nan,nan,<=50K
22.47945205479452,9,40,Female,Divorced,Private,Other-service,<=50K
31.457062745094305,10,32,Female,Married-civ-spouse,Private,Adm-clerical,nan
54.698630136986296,10,35,Male,Married-civ-spouse,State-gov,Prof-specialty,>50K
68.12328767123287,13,55,Male,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,nan
62.75342465753424,9,45,Male,Married-civ-spouse,nan,Farming-fishing,<=50K
18.45205479452055,9,35,Female,nan,Private,Exec-managerial,<=50K
31.876712328767127,10,40,Male,Married-civ-spouse,Private,Sales,>50K
33.21917808219179,9,40,Female,Never-married,State-gov,Transport-moving,nan
9.054794520547944,9,29.999999999999993,Male,Never-married,Private,Handlers-cleaners,<=50K
26.89105228185654,10,50.00000000000001,nan,Separated,Self-emp-not-inc,Sales,<=50K
33.21917808219179,9,50.00000000000001,Male,Never-married,Private,nan,<=50K
14.424657534246574,NA,40,Male,Married-civ-spouse,Private,Protective-serv,<=50K
33.21917808219179,10,59.999999999999986,Male,Married-civ-spouse,Private,Craft-repair,<=50K
31.883744531869894,10,40,Male,Married-civ-spouse,Self-emp-not-inc,Transport-moving,<=50K
32.72299358844758,14,44.96969795227051,Male,Married-civ-spouse,Private,Sales,>50K
56.041095890410965,10,40,Male,Married-civ-spouse,nan,Craft-repair,>50K
30.53424657534246,9,40,Female,Divorced,Private,Machine-op-inspct,<=50K
15.767123287671234,10,14.999999999999996,Female,Separated,Private,Other-service,<=50K
23.50839980244637,14,40,Female,Never-married,Private,Prof-specialty,<=50K
19.794520547945208,NA,41.15943025350571,Male,Never-married,Private,Sales,<=50K
38.589041095890416,14,59.999999999999986,Male,Married-civ-spouse,State-gov,Prof-specialty,nan
46.64383561643835,9,54,Male,Married-civ-spouse,Private,Craft-repair,<=50K
64.0958904109589,13,45,Male,Married-civ-spouse,State-gov,Craft-repair,nan
21.101973229646685,9,40,Male,Never-married,Private,Handlers-cleaners,<=50K
35.90410958904109,10,40,Female,Divorced,nan,Adm-clerical,<=50K
9.054794520547944,10,24,Male,Never-married,Private,Adm-clerical,nan
23.82191780821918,NA,40,nan,Married-civ-spouse,Private,Sales,nan
31.876712328767127,10,45,Male,Married-civ-spouse,Private,nan,>50K
47.30792144536973,NA,50.00000000000001,nan,Married-civ-spouse,nan,nan,>50K
26.506849315068497,NA,40,Male,Never-married,Private,Machine-op-inspct,<=50K
21.94443147182465,9,40,Male,Never-married,Private,Machine-op-inspct,<=50K
38.589041095890416,NA,40,Male,Never-married,Private,nan,<=50K
50.67123287671234,13,51.86300992965698,Male,Married-civ-spouse,nan,Exec-managerial,>50K
6.36986301369863,10,35,Female,Never-married,Private,Other-service,<=50K
25.16438356164384,9,40,Female,nan,nan,Craft-repair,>50K
64.0958904109589,9,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
42.61643835616439,NA,43.333689713478094,Male,nan,nan,Tech-support,>50K
49.32876712328768,5,40,Male,Married-civ-spouse,Private,Other-service,<=50K
43.95890410958905,8,40,Female,Divorced,Private,Machine-op-inspct,<=50K
24.2470969080925,13,37,Male,Married-spouse-absent,Private,Prof-specialty,>50K
22.47945205479452,12,42,Female,Divorced,Private,nan,<=50K
29.19178082191781,14,50.00000000000001,Male,Married-civ-spouse,Private,Prof-specialty,>50K
56.041095890410965,3,32.569855153560646,Female,Divorced,Local-gov,Other-service,<=50K
11.73972602739726,13,40,Male,Never-married,Private,Prof-specialty,<=50K
7.712328767123287,10,35,Male,Never-married,Private,Exec-managerial,<=50K
33.21917808219179,4,40,Male,Divorced,nan,nan,<=50K
23.496117687225343,10,14.999999999999996,Female,Never-married,Private,Adm-clerical,<=50K
27.849315068493162,10,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
33.21917808219179,NA,45,Male,nan,Private,nan,nan
13.08219178082192,10,29.999999999999993,Female,nan,Private,Other-service,<=50K
23.82191780821918,13,50.00000000000001,Male,Never-married,Private,nan,<=50K
7.712328767123287,10,35,Female,Never-married,Private,Adm-clerical,nan
7.712328767123287,13,40,Male,Never-married,Private,Sales,<=50K
38.589041095890416,9,40,Female,Never-married,Private,Machine-op-inspct,<=50K
34.561643835616444,10,38,Female,Divorced,nan,Adm-clerical,nan
30.516981065273292,14,49.01313395500184,Male,Never-married,Local-gov,Prof-specialty,<=50K
45.301369863013704,9,34.34622291326524,Female,Widowed,Private,Other-service,<=50K
37.24657534246575,10,40,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
43.95890410958905,13,40,Female,Never-married,nan,Prof-specialty,<=50K
23.82191780821918,NA,59.999999999999986,Male,nan,Private,Prof-specialty,>50K
21.136986301369863,NA,50.00000000000001,Male,Married-civ-spouse,Private,nan,<=50K
68.12328767123287,NA,41,Male,Married-civ-spouse,State-gov,nan,nan
26.506849315068497,6,40,Male,Married-civ-spouse,Private,nan,<=50K
9.054794520547944,9,29.999999999999993,nan,Never-married,Private,Other-service,nan
53.35616438356165,9,43.67433536052705,Male,Married-civ-spouse,nan,Sales,>50K
32.68047684431077,9,40,nan,Married-civ-spouse,Private,Transport-moving,nan
33.21917808219179,13,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
62.75342465753424,10,10,Female,Married-civ-spouse,Self-emp-not-inc,nan,>50K
41.273972602739725,9,39.96367040872575,Female,Divorced,Private,Tech-support,<=50K
62.75342465753424,12,35,Female,Married-spouse-absent,Private,Adm-clerical,<=50K
17.10958904109589,11,40,Male,Married-civ-spouse,State-gov,Protective-serv,>50K
33.077729803323756,11,45,Female,Divorced,Federal-gov,Exec-managerial,<=50K
6.36986301369863,4,40,Male,Never-married,Private,Craft-repair,<=50K
32.957041001319894,9,38.739315283298495,Female,nan,nan,Other-service,<=50K
50.67123287671234,9,54,Male,Married-civ-spouse,Private,Adm-clerical,>50K
31.876712328767127,13,99,Male,Married-civ-spouse,Private,Prof-specialty,>50K
31.405034101009374,13,50.00000000000001,Male,Separated,Self-emp-inc,Craft-repair,<=50K
26.506849315068497,NA,75,Male,nan,Self-emp-not-inc,Farming-fishing,nan
42.39068623781205,9,45,Male,Married-civ-spouse,nan,Sales,nan
31.876712328767127,9,46.413671422004704,Male,Married-civ-spouse,Private,Prof-specialty,>50K
50.67123287671234,10,42.618772065639504,Female,Married-civ-spouse,Private,Craft-repair,<=50K
38.589041095890416,14,35,Female,Married-civ-spouse,Local-gov,Prof-specialty,>50K
18.45205479452055,10,40,Male,Never-married,Private,Handlers-cleaners,<=50K
27.849315068493162,6,55,Male,nan,Private,Transport-moving,nan
29.19178082191781,10,45,Male,Married-civ-spouse,Private,Craft-repair,<=50K
25.16438356164384,13,50.00000000000001,Male,Married-civ-spouse,Private,Sales,>50K
33.15787357687951,13,37,Male,nan,nan,Tech-support,<=50K
30.53424657534246,13,40,Male,Married-civ-spouse,Self-emp-inc,Sales,>50K
6.36986301369863,NA,40,Male,Never-married,Private,Sales,<=50K
21.112376213073734,13,70,Male,Never-married,Private,Prof-specialty,<=50K
64.0958904109589,NA,40,Male,Married-civ-spouse,nan,Craft-repair,nan
10.397260273972602,7,35,Female,Divorced,Private,Sales,nan
38.589041095890416,9,40,Male,Divorced,nan,Craft-repair,<=50K
2.3424657534246576,8,20,Male,Never-married,Private,Handlers-cleaners,<=50K
7.712328767123287,10,45,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
50.67123287671234,9,35,Female,Separated,State-gov,Adm-clerical,nan
23.779949241876604,13,40,Female,Never-married,Private,Exec-managerial,<=50K
61.4109589041096,9,45,Male,Married-civ-spouse,Private,nan,>50K
52.01369863013698,11,40,Male,Married-civ-spouse,nan,Exec-managerial,<=50K
26.867877978086476,11,35,Female,Widowed,Private,Prof-specialty,<=50K
33.21917808219179,9,50.00000000000001,Male,Married-civ-spouse,Private,Transport-moving,nan
9.054794520547944,13,40,Male,Never-married,Private,Exec-managerial,<=50K
26.51828849315644,NA,41.83010740280152,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
39.93150684931507,14,59.999999999999986,Male,Married-civ-spouse,Private,Adm-clerical,<=50K
23.82191780821918,NA,70,Male,Married-civ-spouse,Private,Sales,<=50K
39.93150684931507,14,49.44006779193879,Male,nan,Private,Tech-support,>50K
50.67123287671234,NA,52,Male,Married-civ-spouse,Local-gov,Protective-serv,<=50K
61.4109589041096,9,40,Male,Married-civ-spouse,Private,Farming-fishing,>50K
54.698630136986296,9,40,Male,Married-civ-spouse,Local-gov,Exec-managerial,>50K
17.10958904109589,NA,45,Male,Never-married,Private,Handlers-cleaners,<=50K
26.506849315068497,9,40,Female,Never-married,Private,Adm-clerical,nan
7.712328767123287,7,38.87269216775895,Male,Never-married,Private,Transport-moving,<=50K
35.80812786817551,13,45,Male,nan,nan,nan,<=50K
19.794520547945208,13,44,Male,Married-civ-spouse,Private,Craft-repair,>50K
19.794520547945208,10,40,Male,Never-married,Private,Adm-clerical,<=50K
22.47945205479452,13,40.86506370306016,Male,Never-married,Private,nan,nan
35.28558670282364,14,44.66040290594101,nan,nan,Self-emp-inc,nan,nan
31.876712328767127,NA,50.00000000000001,Male,nan,Private,Sales,>50K
60.06849315068494,10,41.30994596481324,Male,Married-civ-spouse,nan,Sales,nan
49.32876712328768,10,40,Female,Separated,Private,Exec-managerial,<=50K
53.35616438356165,13,41.79289393424988,Male,Married-civ-spouse,Federal-gov,Sales,<=50K
50.67123287671234,16,43,Male,Married-civ-spouse,Private,nan,nan
33.21917808219179,9,40,nan,Married-civ-spouse,Private,Machine-op-inspct,<=50K
25.393422502279282,12,40,Female,Divorced,Private,Adm-clerical,<=50K
50.67123287671234,NA,40,Male,Married-civ-spouse,nan,Machine-op-inspct,>50K
5.027397260273973,9,40,nan,Married-civ-spouse,Private,Craft-repair,<=50K
43.95890410958905,NA,39.33844523429871,Female,nan,State-gov,Prof-specialty,nan
15.98118166923523,NA,20,Male,Never-married,Private,Machine-op-inspct,<=50K
21.136986301369863,9,39.4012235403061,Female,Never-married,Private,Priv-house-serv,nan
45.301369863013704,9,40,nan,Married-civ-spouse,Private,Craft-repair,<=50K
25.16438356164384,9,40,Male,Divorced,Private,Craft-repair,<=50K
22.47945205479452,9,40.03088573217393,nan,nan,Self-emp-not-inc,Sales,nan
39.93150684931507,11,48,Male,Married-civ-spouse,nan,Exec-managerial,>50K
34.561643835616444,15,39,Female,Divorced,Private,Prof-specialty,>50K
5.027397260273973,10,35,nan,nan,Private,Sales,<=50K
47.986301369863014,NA,48,Male,Married-civ-spouse,nan,Exec-managerial,<=50K
15.767123287671234,9,38.01776313781739,Male,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,nan
7.712328767123287,9,40,Male,Never-married,Private,Transport-moving,<=50K
26.506849315068497,9,45,Male,Married-civ-spouse,nan,Craft-repair,<=50K
45.301369863013704,7,40,Female,nan,nan,Machine-op-inspct,<=50K
29.19178082191781,9,40,Female,Never-married,Federal-gov,Adm-clerical,<=50K
30.53424657534246,9,55.31365315914154,Male,Married-civ-spouse,Private,nan,>50K
32.641183304786686,14,40,Female,Divorced,Private,Exec-managerial,>50K
31.876712328767127,14,35,Female,Never-married,State-gov,Exec-managerial,<=50K
15.767123287671234,10,43,Male,Never-married,Private,Craft-repair,<=50K
25.89285799860955,9,29.999999999999993,Male,Married-civ-spouse,Private,Other-service,nan
9.054794520547944,13,48,Male,nan,Private,Sales,<=50K
39.93150684931507,NA,40,Male,Married-civ-spouse,nan,nan,>50K
37.24657534246575,14,59.999999999999986,Male,Married-civ-spouse,State-gov,Prof-specialty,>50K
53.35616438356165,13,40,Male,Divorced,Federal-gov,Adm-clerical,<=50K
29.19178082191781,9,38,Female,Never-married,Private,Adm-clerical,nan
31.876712328767127,10,59.999999999999986,Male,Married-civ-spouse,Private,nan,>50K
61.4109589041096,13,41.22847155332566,Male,Married-civ-spouse,State-gov,Prof-specialty,<=50K
35.90410958904109,10,40,Female,Divorced,Local-gov,Adm-clerical,<=50K
37.354724013805395,NA,48.229083883762364,Male,Married-civ-spouse,Local-gov,nan,>50K
56.041095890410965,NA,72,nan,Married-civ-spouse,Self-emp-not-inc,Sales,>50K
3.6849315068493156,9,35,nan,Never-married,Private,Adm-clerical,<=50K
56.041095890410965,NA,39.88007854223252,Male,Married-civ-spouse,Private,Sales,<=50K
27.849315068493162,9,29.999999999999993,Female,Divorced,Private,Other-service,<=50K
45.301369863013704,9,40,Female,nan,Private,nan,<=50K
23.82191780821918,11,18,nan,Married-civ-spouse,Private,Adm-clerical,<=50K
31.096849185228354,13,50.00000000000001,nan,Married-civ-spouse,Private,Exec-managerial,>50K
33.21917808219179,11,40,Female,Divorced,nan,Tech-support,<=50K
46.64383561643835,9,40,Male,nan,Private,Protective-serv,<=50K
30.266002190113074,14,50.00000000000001,Male,Married-civ-spouse,Private,Exec-managerial,>50K
22.418437939882285,10,20,Male,Never-married,Private,Adm-clerical,<=50K
36.85873777866364,NA,43.963989770412454,Male,nan,nan,Prof-specialty,>50K
27.849315068493162,9,40,Female,Married-civ-spouse,Private,Handlers-cleaners,>50K
26.352906495332718,13,40,Male,Never-married,Private,nan,<=50K
22.47945205479452,16,41.990407216548924,Female,Never-married,Private,Prof-specialty,>50K
48.11882493495942,10,40,Male,Married-civ-spouse,nan,Craft-repair,>50K
10.397260273972602,13,42.20900334119797,Male,Never-married,Private,nan,<=50K
36.081580388545994,13,50.00000000000001,Male,Married-civ-spouse,Federal-gov,Prof-specialty,<=50K
68.12328767123287,NA,45.506841087341314,Male,Married-civ-spouse,nan,Transport-moving,<=50K
27.849315068493162,9,40,Female,Never-married,Private,Other-service,<=50K
46.64383561643835,9,43,Female,Divorced,nan,Adm-clerical,<=50K
33.21917808219179,9,45,nan,Divorced,State-gov,Exec-managerial,<=50K
22.47945205479452,9,40,Male,Married-civ-spouse,Private,Sales,>50K
57.383561643835606,9,39.54981806278229,Male,Divorced,Private,Handlers-cleaners,nan
29.19178082191781,12,40,Male,Divorced,Private,Craft-repair,<=50K
33.21917808219179,9,43.357554745674136,nan,nan,Private,Machine-op-inspct,<=50K
13.08219178082192,NA,39.71745566129685,nan,Never-married,Private,Transport-moving,<=50K
89.6027397260274,13,55,nan,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
31.34693814516068,16,59.999999999999986,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
22.47945205479452,10,59.999999999999986,Male,Married-civ-spouse,nan,Transport-moving,<=50K
22.47945205479452,13,41.791475093364724,nan,Never-married,Private,Prof-specialty,<=50K
50.67123287671234,10,43.331228792667396,Male,Married-civ-spouse,Private,Handlers-cleaners,<=50K
28.711789923906327,13,36.47853573560715,Female,Divorced,Private,Tech-support,nan
53.35616438356165,NA,40,Female,Widowed,Self-emp-not-inc,nan,nan
17.10958904109589,9,40,Male,Separated,Private,Machine-op-inspct,<=50K
38.589041095890416,9,40,Male,Married-civ-spouse,Local-gov,Craft-repair,>50K
22.47945205479452,NA,50.00000000000001,Male,Never-married,Federal-gov,Exec-managerial,<=50K
14.424657534246574,9,40,Male,Married-civ-spouse,Federal-gov,Handlers-cleaners,<=50K
41.273972602739725,9,45,Male,Married-civ-spouse,Private,Craft-repair,>50K
35.90410958904109,10,38.69346727132798,Male,Divorced,Private,Prof-specialty,<=50K
26.506849315068497,NA,45,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
21.136986301369863,NA,40,Male,nan,Federal-gov,Prof-specialty,<=50K
57.383561643835606,NA,43,Male,Married-civ-spouse,nan,Prof-specialty,>50K
52.01369863013698,9,40,Male,nan,nan,Machine-op-inspct,<=50K
6.36986301369863,NA,40,Male,Married-civ-spouse,Private,nan,<=50K
26.506849315068497,NA,40,Male,nan,Private,Sales,<=50K
18.45205479452055,NA,39.11735080480575,Male,Never-married,Private,nan,<=50K
14.424657534246574,10,40,Male,Married-civ-spouse,Private,Exec-managerial,<=50K
66.78082191780823,9,45.42401617765427,Male,Married-civ-spouse,Private,Sales,<=50K
9.054794520547944,10,43.41179021596909,nan,Never-married,Private,Sales,<=50K
46.64383561643835,10,65,nan,Married-civ-spouse,Private,Exec-managerial,>50K
11.73972602739726,9,45,Male,Never-married,Private,Handlers-cleaners,<=50K
22.34055356383324,11,38,Female,Divorced,Private,Adm-clerical,<=50K
2.3424657534246576,7,39.80798401832581,Male,Never-married,Private,Handlers-cleaners,<=50K
29.19178082191781,9,40,Male,Married-civ-spouse,Self-emp-inc,Exec-managerial,>50K
22.47945205479452,NA,40,Male,Married-civ-spouse,Private,Craft-repair,>50K
34.561643835616444,9,40,Male,Divorced,nan,Adm-clerical,<=50K
15.767123287671234,9,50.00000000000001,Male,Divorced,Private,Transport-moving,<=50K
23.44443630576134,14,45,Female,Never-married,Private,Exec-managerial,<=50K
25.16438356164384,9,40,Female,Married-civ-spouse,Private,Handlers-cleaners,<=50K
26.733936244249342,14,45,Male,Married-civ-spouse,Private,nan,nan
2.3424657534246576,9,59.999999999999986,nan,nan,Local-gov,Other-service,<=50K
35.12016410827637,NA,40,Male,Divorced,nan,Craft-repair,<=50K
77.5205479452055,4,20,Female,Widowed,State-gov,Handlers-cleaners,<=50K
33.21917808219179,9,40,nan,nan,Private,nan,<=50K
22.48222152590752,9,40,Female,Divorced,Private,Other-service,nan
13.08219178082192,14,32,Male,Never-married,nan,Exec-managerial,<=50K
35.90410958904109,9,35,nan,Married-civ-spouse,nan,Machine-op-inspct,<=50K
18.45205479452055,11,40,Female,Separated,Private,Prof-specialty,nan
47.986301369863014,14,40,nan,Married-civ-spouse,Private,Exec-managerial,nan
21.136986301369863,10,55,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,>50K
33.21917808219179,14,59.999999999999986,Female,Divorced,Private,Exec-managerial,>50K
5.027397260273973,NA,45,Male,Never-married,Private,Handlers-cleaners,nan
14.424657534246574,10,40,Female,Divorced,Private,Adm-clerical,nan
25.16438356164384,9,59.999999999999986,Male,Married-spouse-absent,nan,Farming-fishing,<=50K
15.767123287671234,9,40,Female,Never-married,Private,Transport-moving,<=50K
18.45205479452055,9,40,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
22.47945205479452,9,35.56932859420777,nan,nan,Private,Sales,<=50K
26.506849315068497,13,55,Male,Divorced,Private,Adm-clerical,>50K
9.054794520547944,9,40,Male,Never-married,Private,Machine-op-inspct,<=50K
30.53424657534246,10,40,Male,Separated,Private,Machine-op-inspct,<=50K
43.95890410958905,9,14.999999999999996,Male,Married-civ-spouse,Private,Sales,nan
27.849315068493162,5,50.00000000000001,Male,Married-civ-spouse,Private,Handlers-cleaners,<=50K
7.712328767123287,10,40,Female,Separated,Private,Other-service,<=50K
17.10958904109589,13,40,Male,nan,Private,Exec-managerial,<=50K
9.054794520547944,9,45,Male,nan,Private,Machine-op-inspct,<=50K
34.561643835616444,NA,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
7.712328767123287,9,40,Male,Divorced,Private,Craft-repair,<=50K
14.424657534246574,15,45.07651873826981,nan,Married-civ-spouse,Private,nan,>50K
7.712328767123287,13,40,Female,Never-married,Private,Exec-managerial,<=50K
27.849315068493162,10,29.999999999999993,Female,nan,Private,Prof-specialty,<=50K
65.43835616438356,14,40.07759708166123,Male,Divorced,Private,nan,<=50K
9.054794520547944,10,40,Male,Never-married,Private,Machine-op-inspct,nan
11.73972602739726,10,40,Male,nan,Private,Sales,>50K
37.24657534246575,9,40,Female,Divorced,Local-gov,Adm-clerical,<=50K
34.561643835616444,13,35.73764845132828,Female,Married-spouse-absent,nan,Tech-support,<=50K
13.08219178082192,NA,40,Male,nan,Private,Machine-op-inspct,<=50K
22.47945205479452,6,40,Male,Married-civ-spouse,Private,Craft-repair,<=50K
13.08219178082192,9,45,nan,Married-civ-spouse,Private,nan,<=50K
38.589041095890416,6,40,Male,Married-civ-spouse,nan,Craft-repair,<=50K
39.93150684931507,9,55,Male,Married-civ-spouse,Private,Farming-fishing,<=50K
22.47945205479452,13,40,Male,Married-civ-spouse,Private,Prof-specialty,<=50K
58.72602739726027,NA,40,Male,Married-civ-spouse,nan,Exec-managerial,>50K
50.67123287671234,9,40,Male,Married-civ-spouse,nan,Craft-repair,>50K
27.13722117543221,13,40,Male,nan,State-gov,Prof-specialty,nan
37.24657534246575,15,45,Male,Married-civ-spouse,Private,Machine-op-inspct,<=50K
37.24657534246575,10,44.36536402702332,Male,Married-civ-spouse,nan,nan,<=50K
29.207013291120536,13,36,nan,nan,Local-gov,Prof-specialty,<=50K
5.027397260273973,10,50.00000000000001,Male,Never-married,Private,Other-service,<=50K
13.08219178082192,NA,78,nan,Divorced,Self-emp-inc,Exec-managerial,>50K
21.136986301369863,2,50.00000000000001,Male,Never-married,Private,nan,<=50K
17.10958904109589,12,40,Female,nan,Private,Tech-support,<=50K
21.136986301369863,8,40,Male,Married-civ-spouse,Self-emp-not-inc,Craft-repair,<=50K
30.53424657534246,9,40,Male,Married-civ-spouse,Private,Transport-moving,>50K
3.6849315068493156,9,25.000000000000004,Female,Never-married,Private,Sales,<=50K
18.733505761623388,13,40,Female,Never-married,Private,nan,<=50K
23.82191780821918,13,40,Female,Married-civ-spouse,Private,Prof-specialty,<=50K
27.849315068493162,10,40,Female,Never-married,Private,Machine-op-inspct,<=50K
26.506849315068497,13,47.18670780658722,Male,Married-civ-spouse,Private,nan,>50K
22.47945205479452,13,45,Female,nan,Private,Exec-managerial,<=50K
50.67123287671234,6,38.34120745658875,Female,Separated,Private,Sales,<=50K
41.273972602739725,NA,40,Male,Separated,Local-gov,Exec-managerial,<=50K
61.4109589041096,14,32,nan,Divorced,Self-emp-not-inc,Prof-specialty,nan
18.45205479452055,9,40,Male,Married-civ-spouse,Private,Transport-moving,nan
25.16438356164384,12,59.999999999999986,Female,Never-married,Private,Exec-managerial,<=50K
